identifier	prefLabel	altLabel	description	historyNote
homoit0000582	Genderqueere Personen		Personen, die sich selbst als genderqueer identifizieren, ein Sammelbegriff für queere oder nichtnormative Geschlechtsidentitäten und Geschlechtsausdrücke.	
homoit0000583	Genetische Elternschaft	Biologische Elternschaft	Die Erfahrung des Elternseins, wie sie von Eltern empfunden wird, die ihr genetisches Material an ihr Kind oder ihre Kinder weitergegeben haben.	
homoit0003110	Genitalfolter	CBT||Penis- und Hodenfolter||Vaginalfolter	Eine sexuelle Praxis, die das Zufügen von Schmerzen, intensiver Empfindungen oder das Einschnüren der Genitalien beinhaltet.	
homoit0000585	Genitalien		Sammelbegriff für erogene und/oder reproduktive Organe (z. B. Vagina, Klitoris, Penis).	
homoit0000587	Gestationelle Elternschaft	Schwangerschafts-Elternschaft	Die Erfahrung der Elternschaft, wie sie von einer Person empfunden wird, deren Gebärmutter dazu diente, einen Embryo zu einem Baby heranzuwachsen.	
homoit0002627	Gestationale Leihmutterschaft	Schwangerschaft-Leihmutterschaft	Ein Vorgang, bei dem eine Person ein Kind für andere austrägt, ohne genetisch mit dem Kind verwandt zu sein.	
homoit0000588	flachlegen	Sex haben||mit jemandem schlafen	Umgangssprachlicher Ausdruck für den Geschlechtsverkehr, in der Regel mit einer anderen Person.	
homoit0000589	zum Orgasmus kommen	kommen	Umgangssprachlicher Ausdruck für das Erleben erotischer oder sexueller Lust, meist mit Bezug auf einen Orgasmus.	
homoit0000590	Mädchen		Kinder oder Jugendliche, in der Regel unter 18 Jahren, die sich als Mädchen identifizieren.	
homoit0000591	Mädchenfreundschaften		Verbindungen, die auf Zuneigung und Vertrauen zwischen zwei oder mehr Mädchen basieren.	
homoit0003507	Girl's Love	GL||Yuri	Ein Genre, das sich auf die romantischen oder sexuellen Beziehungen zwischen weiblichen Figuren in Anime, Dramen, Comics, Romanen und Filmen konzentriert. Der Begriff wird in der Regel verwendet, um Medien aus Asien zu beschreiben.	
homoit0000592	Vorname	Rufname	Personennamen, die Personen bei der Geburt, in der Regel von ihren Eltern, gegeben werden. Manchmal auch als „Geburtsnamen“ oder, in Kulturen, in denen der Vorname vor dem Familiennamen steht, als „Vornamen“ bezeichnet.	
homoit0000595	Glory Holes	Gloryhole	Löcher in Wänden oder Trennwänden, beispielsweise in öffentlichen Toilettenkabinen, durch die Personen anonym sexuelle Handlungen vornehmen oder beobachten können. Aufgrund der historischen und bis heute andauernden Nutzung von Glory Holes durch ungeoutete Homosexuelle, um Oral- oder Analsex ohne das Risiko einer Identifizierung oder Verhaftung zu ermöglichen, werden sie häufig mit der schwulen Kultur in Verbindung gebracht.	
homoit0003111	Handschuhe		Ein Kleidungsstück, das die Hand bedeckt und bei Kink- oder Erotikspielen verwendet wird.	
homoit0000599	Gonadendysgenesie		Begriff für eine Gruppe verschiedener Variationen, die die Entwicklung der Keimdrüsen vor der Geburt beeinflussen.	
homoit0002840	Gonadektomie	Kastration||Orchiektomie||Ovarektomie	Chirurgischer Eingriff zur Entfernung der Keimdrüsen, einschließlich Hoden und Eierstöcke.	
homoit0000600	Gonaden	Keimdrüsen||Geschlechtsdrüsen	Ein allgemeiner Begriff, verwendet zur Beschreibung von Hoden, Eierstöcken oder Ovotestes verwendet.	
homoit0000601	Enkel	Enkelkinder	Die Kinder der Kinder einer Person.	
homoit0002357	Enkel von LGBTQ+-Personen	Enkelkinder von LGBTQ+-Personen	Personen, die einen oder mehrere LGBTQ+-Großelternteile haben. Für Enkelkinder, die selbst LGBTQ+ sind, den Begriff „LGBTQ+-Enkelkinder” verwenden .	
homoit0000602	Großeltern		Die Eltern der Eltern einer Person.	
homoit0002359	Großeltern von LGBTQ+-Personen		Personen, die ein oder mehrere LGBTQ+-Enkelkinder haben. Für Großeltern, die selbst LGBTQ+ sind, den Begriff „LGBTQ+-Großeltern“ verwenden.	
homoit0003038	Greyromantische Hochschulstudierende	Grauromantische Hochschulstudierende	Grauromantische Personen, die eine Hochschule besuchen. Achtung: Das US-amerikanische College entspricht nicht exakt der Hochschule im deutschen Sprachraum, wird aber häufig als Hochschule übersetzt.	
homoit0002517	Greyromantische Horror-Fiction	Grauromantische Horror-Fiction	Fiktionale Werke, die erschrecken, ängstigen oder abstoßen sollen; Verwendung in Bezug auf fiktionale Werke, die sich auf grauromantische Charaktere oder Themen konzentrieren.	
homoit0002519	Greyromantische Liebesromane	Grauromantische Liebesromane	Werke der Belletristik, die sich um romantische und/oder sexuelle Beziehungen zwischen den Hauptfiguren drehen; Verwendung in Bezug auf Liebesromane, die sich auf grauromantische Figuren und Themen konzentrieren.	
homoit0002520	Greyromantische Science-Fiction	Grauromantische Science-Fiction	Werk über phantasievolle oder futuristische Konzepte, die Wissenschaft, Technologie, Raumfahrt, Zeitreisen und andere spekulative Elemente beinhalten; Verwendung in Bezug auf Science Fiction mit einem Schwerpunkt auf grauromantischen Charakteren oder Themen.	
homoit0000603	Gruppensex	Orgien	Sexuelle Aktivitäten, an denen mehrere Personen beteiligt sind, in der Regel mehr als drei Personen.	
homoit0000604	Güevedoce	Guevedoche	In der Dominikanischen Republik bezieht sich dieser Begriff auf Menschen mit uneindeutigen Genitalien, die in der Regel bis zur Pubertät als weiblich erzogen werden; sie können als drittes Geschlecht betrachtet werden.	
homoit0001654	Fitnesssubkultur	Gym-Subkultur	Eine schwule Subkultur, die in den 1970er-Jahren durch homoerotische Bodybuilder-Magazine populär wurde. Oftmals umfasst sie eine Ästhetik, die sich an antiken griechischen Sportstätten orientiert.	
homoit0001981	Antiretrovirale Terapie (ART)	ART||cArt||HAART||hochaktive antiretrovirale Therapie	Eine Therapie, bei der drei oder mehr Medikamente kombiniert eingesetzt werden, um eine HIV-Infektion zu behandeln, indem verhindert wird, dass sich das Virus im Körper vermehrt; sie kann die durch HIV verursachten Schäden am Immunsystem verringern, das Fortschreiten von AIDS verlangsamen und die Übertragung von HIV auf andere verhindern.	
homoit0000605	Haar		Fadenförmige Keratinstränge, die aus der Haut des Körpers herauswachsen. Verwendung in Bezug auf Haare als sekundäres Geschlechtsmerkmal oder als Form des Selbstausdrucks.	
homoit0000606	Haarentfernung	Rasieren||Waxing	Der Prozess der Entfernung von Körperbehaarung durch Rasieren, Wachsen, Enthaarungsmittel, Laser-Haarentfernung usw. Kann eine soziale Komponente in Bezug auf die Genderidentität und/oder eine erotische Komponente haben.	
homoit0002623	Halbgeschwister		Geschwister, die durch einen, aber nicht beide Elternteile biologisch miteinander verwandt sind.	
homoit0000607	Halloween (LGBTQ+-Kultur)	Gay Christmas||Schwules Weihnachten||Schwules Halloween	Das Feiern von Halloween, das von LGBTQ+-Personen in den USA manchmal als „Gay Christmas“ bezeichnet wird. Typischerweise kleidet man sich dabei in Drag oder aufwendigen Kostümen als eine Form des Spielens mit Geschlechterrollen und besucht große Partys in queeren Vierteln oder Einrichtungen.	
homoit0000608	Handschellen		Ein Haltesystem, das dazu dient, die Handgelenke einer Person zu fesseln.	
homoit0000609	Hanky Code	Handkerchief code||Taschentuch-Code	Tücher in diversen Farben, die von queeren Personen, in den meisten Fällen von schwulen Männern, getragen werden können, um bevorzugte sexuelle Vorlieben zu äußern und festzustellen, ob eine Person zum Beispiel top/dominant oder bottom/passiv ist.	
homoit0000610	Happy Endings		Begriff, der im Zusammenhang mit Sexarbeit verwendet wird, um eine Massage zu beschreiben, die damit endet, dass Masseur:innen dem Kunden einen Orgasmus verschaffen.	
homoit0000611	Belästigung	Diskriminierung	Umfasst eine Vielzahl von Verhaltensweisen, die darauf abzielen, zu stören oder zu verärgern. Belästigung tritt häufig wiederholt oder über einen längeren Zeitraum auf.	
homoit0001628	Hard Swap		Ein Begriff, der in der Swinger-Szene verwendet wird, um eine Form des Partnertauschs zu beschreiben, bei der sexuelle Handlungen in verschiedenen Räumen stattfinden, in denen sich die Partner nicht gegenseitig sehen können.	
homoit0000612	Harness		Tragbare Accessoires, die in der Regel aus Lederriemen und Metallringen oder Halterungen bestehen. Sie können als modisches Statement getragen werden, um die Zugehörigkeit zur Leder- oder BDSM-Community zu signalisieren, oder beim Sex, um die Bewegungsfreiheit einzuschränken, das Lustempfinden zu steigern und/oder die Befestigung eines Sex-Accessoires, wie beispielsweise eines Dildos, zu ermöglichen.	
homoit0000109	Hassverbrechen	Hasskriminalität	Straftaten, deren Motiv die (vermeintliche) ethnische Zugehörigkeit, Nationalität, Religion, sexuelle Identität, Geschlechtsidentität oder Behinderung des Opfers ist.	
homoit0000341	Hassrede	Diffamierung von Gruppen||Verleumdung von Gruppen||Gruppenbeleidigung	Jede Form des Ausdrucks (schriftlich oder mündlich), die darauf abzielt, eine Person oder eine Gruppe von Menschen aufgrund ihrer (vermeintlichen) ethnischen Zugehörigkeit, Religion, Nationalität, sexuellen Identität, Geschlechtsidentität oder Behinderung zu diffamieren, zu demütigen oder Hass gegen sie zu schüren.	
homoit0001681	Er/ihn/ihm (Pronomen)		Eine Reihe von Pronomen. Verwendung: Er besuchte die Homosaurus-Website. Ich sah ihn im Homosaurus stöbern. Ich nutzte den Homosaurus zusammen mit ihm.	
homoit0000614	Gesundheitsversorgung für LGBTQ+-Personen		Organisierte Maßnahmen zur Erhaltung oder Verbesserung der Gesundheit durch Prävention, Diagnose, Behandlung und/oder Heilung von Krankheiten, Beschwerden, Verletzungen oder anderen Gesundheitszuständen; zu verwenden im Zusammenhang mit der Gesundheitsversorgung, die auf die Bedürfnisse von LGBTQ+-Personen oder -Gemeinschaften ausgerichtet ist.	
homoit0003514	Gesundheitsversorgung für trans Kinder und Jugendliche		Organisierte Maßnahmen zur Erhaltung oder Verbesserung der Gesundheit durch Prävention, Diagnose und/oder Behandlung körperlicher und psychischer Gesundheitsprobleme, mit denen trans Kinder und Jugendliche konfrontiert sind. Dazu gehören unter anderem der Zugang zu sicherer, legaler Therapie und Beratung, Hormonbehandlungen sowie geschlechtsangleichende Operationen.	
homoit0000616	Hemaneh	He'emaneh	Ein Begriff aus der Sprache der Cheyenne, einer indigenen Gruppe in Nordamerika, für eine Person, die halb Mann, halb Frau ist.	
homoit0002172	Hentai		Ein Anime- und Manga-Genre, das sich durch explizite sexuelle Inhalte auszeichnet; kann auch Hentai-Videospiele umfassen.	
homoit0000617	Pflanzliche Behandlungen	Pflanzliche Heilmittel	Die Verwendung von Pflanzen zur Förderung der Gesundheit, zur Vorbeugung von Krankheiten und/oder zur Behandlung von Erkrankungen.	
homoit0001822	Hermaphroditen		Ein Begriff aus der griechischen Mythologie, der sich auf Wesen bezieht, die zugleich vollständig weiblich und vollständig männlich sind. Der Begriff wurde früher im medizinischen Bereich übernommen, um Menschen mit inter* Variationen allgemein zu beschreiben (und später, um spezifisch eine Person mit sowohl Eierstock- als auch Hodengewebe zu bezeichnen), wird heute jedoch als stigmatisierend, ungenau und irreführend anerkannt. Viele Menschen in der inter* Gemeinschaft betrachten die Verwendung dieses Begriffs als pathologisierend und zutiefst beleidigend, während andere inter* Personen sich entschieden haben, den Begriff wieder zu verwenden, um sich selbst und ihre Körper zu beschreiben. Den Begriff nicht verwenden, um eine Einzelperson zu beschreiben, es sei denn, diese identifiziert sich ausdrücklich damit und hat sich entschieden, ihn selbst zu verwenden.	
homoit0000620	Heteronormativität		Die Vorstellung oder der Glaube, dass Heterosexualität die normale oder bevorzugte sexuelle Orientierung ist.	
homoit0001826	Heteroromantische Personen		Personen, die häufig und beständig romantische Anziehung oder romantisches Verlangen gegenüber Angehörigen des anderen Geschlechts empfinden.	
homoit0001794	Heteroromantik		Eine romantische Orientierung, die sich durch das häufige und beständige Auftreten romantischer Anziehung oder romantischen Verlangens gegenüber Angehörigen des anderen Geschlechts charakterisiert.	
homoit0000619	Heterosexismus	Heterozentrismus	Diskriminierung, Vorurteile oder Voreingenommenheit gegenüber nicht-heterosexuellen Menschen, die auf der Annahme oder Überzeugung beruhen, dass Heterosexualität die einzig normale oder natürliche Ausdrucksform der sexuellen Identität sei.	
homoit0000621	Heterosexuelle Jungen	Hetero-Jungs||Heterosexuelle Jungs||Hetero-Jungen	Jungen (in der Regel unter 18 Jahre), die heterosexuell sind.	
homoit0002285	Heterosexuelle Kinder	Hetero-Kinder||Hetero-Kids||Heterosexuelle Kids	Personen, die die Volljährigkeit noch nicht erreicht haben und sich als heterosexuell identifizieren.	
homoit0000622	Heterosexueller Feminismus		Eine Form des Feminismus, die die Erfahrungen heterosexueller Frauen priorisiert und sich auf die Sicherung gleichberechtigter wirtschaftlicher, politischer und sozialer Rechte für heterosexuelle Frauen konzentriert. Wird oft im Gegensatz zum politischen Lesbismus diskutiert.	
homoit0000623	Heterosexuelle Mädchen	Hetero-Mädchen	Mädchen (in der Regel unter 18 Jahre), die heterosexuell sind.	
homoit0000624	Heterosexuelle Identität	Hetero-Identität	Bezeichnung für die sexuelle Identität von Personen, die sich romantisch und/oder sexuell zu Menschen hingezogen fühlen, denen bei der Geburt das „andere“ Geschlecht zugewiesen wurde.	
homoit0000625	Heterosexuelle Ehe	Hetero-Ehe	Die rechtlich und formal anerkannte Verbindung zwischen einem heterosexuellen Mann und einer heterosexuellen Frau als Partner in einer persönlichen Beziehung.	
homoit0000630	Heteroseuxelle Jugendliche		Heterosexuelle Personen im Alter zwischen Kindheit und Erwachsensein.	
homoit0000631	Heterosexualität		Romantische und sexuelle Anziehung gegenüber Personen des anderen biologischen oder sozialen Geschlechts, typischerweise in einer Kultur, die biologisches und soziales Geschlecht als binären Gegensatz von männlich/weiblich bzw. Mann/Frau versteht.	
homoit0000627	Heterosexuelle	Heterosexuelle Personen	Personen, die sich romantisch und sexuell zu Angehörigen des anderen biologischen oder sozialen Geschlechts hingezogen fühlen.	
homoit0000628	Heterosozialität	Heterosexuelle soziale Beziehungen||Heterosoziale Beziehungen||Heterosozial Bindungen	In der Soziologie wird dieser Begriff verwendet, um soziale Beziehungen und Bindungen zwischen Angehörigen des anderen biologischen oder sozialen Geschlechts in einer bestimmten Kultur zu beschreiben. Romantische und sexuelle Beziehungen sind dabei in der Regel ausgeschlossen.	
homoit0001629	Hierarchische Nicht-Monogamie	Hierarchische Polyamorie||Hierarchische Non-Monogamie	Eine Form der einvernehmlichen Nicht-Monogamie, bei der eine Person mehrere Partner hat, die in Bezug auf Zeitaufwand, emotionale Intensität, finanzielle Aspekte oder Terminplanung nicht „gleichberechtigt“ sind.	
homoit0003103	High-Heel-Fetisch	Fetisch für hohe Absätze	Die Erotisierung von Schuhen mit hohen Absätzen.	
homoit0000632	Hijras	Jagappa	Ein in Südasien gebräuchlicher Hindi-Begriff für Menschen, denen bei der Geburt das männliche Geschlecht zugewiesen wurde, die sich jedoch als Frauen oder „Nicht-Männer“ identifizieren.	
homoit0002025	Hispanische bisexuelle Personen	Bisexuelle hispanische Personen||Hispanische Bisexuelle	Bisexuelle Personen, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0002024	Hispanische schwule Männer	Schwule hispanische Männer||Hispanische Schwul	Schwule Männer, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0002028	Hispanische inter* Personen	Inter* hispanische Personen	Inter* Personen, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0002023	Hispanische Lesben	Lesbische hispanische Frauen	Lesben, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0002022	Hispanische LGBTQ+-Personen		LGBTQ+-Personen, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0002027	Hispanische queere Personen	Hispanische Queers||Queere hispanische Personen	Queere Personen, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0002026	Hispanische trans Personen		Trans Personen, die aus Spanien oder ehemals von Spanien kolonisierten, überwiegend spanischsprachigen Regionen kommen oder von dort abstammen. Nur für Personen verwenden, die sich selbst als „hispanisch» bezeichnen; nicht mit „Latino/a/x“ oder „Chicano/a/x“ gleichsetzen.	
homoit0000634	HIV-Tests		Medizinische Tests, mit denen das Vorhandensein von HIV-Antikörpern oder -Antigenen im Blut, Speichel oder Urin einer Person nachgewiesen wird.	
homoit0000635	HIV-negative Personen	HIV-seronegative Personen	Personen, die sich nicht mit HIV infiziert haben.	
homoit0000636	HIV-positive Personen	HIV-seropositive Personen	Personen, die sich mit HIV infiziert haben.	
homoit0000005	HIV/Aids	HIV/AIDS	Abkürzung für Humanes Immundefizienz-Virus (HIV) und erworbenes Immundefizienzsyndrom (Aids).	
homoit0003145	Hogtie	Hogtie-Fesselung	Die Position oder Handlung, bei der die Handgelenke und Knöchel einer Person hinter dem Rücken zusammengebunden werden.	
homoit0001806	Homoerotik		Sexuelle Anziehung oder erotisches Verlangen zwischen Personen desselben biologischen oder sozialen Geschlechts; wird in der Regel verwendet, um vorübergehendes, latentes oder unerfülltes Verlangen zu beschreiben, und nicht im Sinne einer dauerhaften sexuellen Identität oder Orientierung.	
homoit0000643	Homonationalismus		Eine positive Assoziation zwischen einer nationalistischen Ideologie und LGBTQ+-Personen oder deren Rechten.	
homoit0000644	Homonormativität		Die Übertragung heteronormativer Ideale und Konstrukte auf LGBTQ+-Kulturen und -Identitäten, die auf der Annahme beruht, dass LGBTQ+-Personen (insbesondere cis schwule Männer und Lesben) sich den Normen und Werten der Heterosexualität (z. B. der binären Geschlechterordnung, Ehe, Fortpflanzung und Monogamie) anpassen müssen, um als „normal“ angesehen zu werden und gesellschaftliche Akzeptanz zu erlangen.	
homoit0000645	Homophile		Veraltete Bezeichnung für Lesben und schwule Männer. Mit dem Aufkommen der Homosexuellenbewegung Ende der 1960er- und Anfang der 1970er-Jahre verschwand dieser Begriff zunehmend aus dem Sprachgebrauch.	
homoit0000646	Homophobie		Ablehnung oder Ekel gegenüber Homosexualität als Identität oder gegenüber Männern, die als schwul wahrgenommen werden oder es tatsächlich sind. Homophobie kann die Leugnung der Existenz von Homosexualität, Stereotypisierung, verbale Belästigung und körperliche Gewalt umfassen. Dieser Begriff wird umgangssprachlich oft verwendet, um alle Formen von LGBTQ+-Phobie zu bezeichnen.	
homoit0002174	Homophobie im Fandom		Themen und Diskussionen über das Vorkommen von Homophobie in Fan-Kreisen und -Werken.	
homoit0001825	Homoromantische Personen		Personen, die häufig und beständig romantische Anziehung oder Begehren gegenüber Personen desselben biologischen oder sozialen Geschlechts empfinden.	
homoit0001793	Homoromantik		Eine romantische Orientierung, die sich durch das häufige und beständige Auftreten romantischer Anziehung oder Begierde gegenüber Personen desselben biologischen oder sozialen Geschlechts auszeichnet.	
homoit0000647	Homosexualität		Sexuelle Orientierung, bei der man sich sexuell und/oder romantisch zu Personen des gleichen Geschlechts hingezogen fühlt.	
homoit0000649	Homosozialität	Homosoziale Beziehungen||Homosoziale Interaktion||Homosoziale Bindung	Ein Konzept zur Beschreibung sozialer Bindungen zwischen Personen desselben biologischen oder sozialen Geschlechts in einer bestimmten Kultur.	
homoit0001655	Verliebtheitsphase	Honeymoon-Phase	Eine Phase in einer Beziehung, die durch leidenschaftliche Liebe sowie intensive Gefühle von Anziehung und Ekstase gekennzeichnet ist und manchmal mit der Idealisierung der Partnerperson oder der Beziehung einhergeht.	
homoit0003146	Hoods	Bondage-Hoods	Eine Haube oder Maske, die zur Bedeckung des Kopfes oder zur Fixierung dient und für Kink, erotisches Spiel oder modische Zwecke eingesetzt wird.	
homoit0002841	Hopkins-Modell	Geheimhaltungsorientiertes Modell||Verschleierungszentriertes Modell	Ein Behandlungsmodell, das in den 1950er-Jahren breite Anwendung fand. In diesem Modell wurden Eltern dazu angehalten, rasch ein soziales Geschlecht für ihr inter* Kind zu bestimmen, in der Annahme, dass sich das Kind mit dem sozialen Geschlecht identifizieren würde, in dem es erzogen wird. Wenn ein Kind später vom zugewiesenen sozialen Geschlecht abwich, wurden Eltern ermutigt, das Kind verbal und körperlich zu „korrigieren“ und Geschlechternormen durchzusetzen. In der Praxis führte dies zu lebensverändernden, unnötigen Genitaloperationen, irreversiblen Hormonbehandlungen und mangelnder Offenheit seitens der Eltern. Heute wird ein patient:innenzentriertes Modell bevorzugt, bei dem inter Kinder aufwachsen und selbst Entscheidungen über ihre Geschlechtsidentität und mögliche medizinische Eingriffe treffen können.	
homoit0000650	Hormonblocker	Hormonhemmer	Medikamente, die die Bildung bestimmter Hormone im Körper unterdrücken, um sie durch andere Hormone zu ersetzen oder zu ergänzen.	
homoit0000317	Hormontherapie (geschlechtsangleichend)	geschlechtsbestätigende Hormontherapie||gschlechtsangleichende Hormontherapie||Hormonersatztherapie	Der Prozess, bei dem die eigenen Geschlechtshormone mittels Hormonblockern und/oder durch die Verabreichung von Testosteron, Östrogen oder Progesteron angepasst werden.	
homoit0000651	Hormone		Regulierungsstoffe, die in Organismen gebildet und durch den Körper transportiert werden, um bestimmte Zellen oder Gewebe zur Aktivität anzuregen. Obwohl Hormone die Verdauung, die Atmung, den Schlaf und viele andere Körperfunktionen regulieren, wird der Begriff in der Öffentlichkeit meist zur Beschreibung der „Geschlechtshormone“ verwendet, also der Hormone, die an der Pubertät und der sexuellen Entwicklung, der Fortpflanzung sowie dem sexuellen Verlangen beteiligt sind.	
homoit0003039	Inter* Hochschulstudierende		Inter* Personen, die eine Hochschule besuchen. Achtung: Das US-amerikanische College entspricht nicht exakt der Hochschule im deutschen Sprachraum, wird aber häufig als Hochschule übersetzt.	
homoit0002612	Inter* erotische Filme	Erotische inter* Kunst	Erotische Filme von inter* Künstler:innen, die inter* Personen darstellen oder als wichtig innerhalb der inter* Kultur angesehen werden.	
homoit0002428	Inter* Horror-Fiction		Fiktionale Werke, die erschrecken, ängstigen oder abstoßen sollen; Verwendung in Bezug auf fiktionale Werke, die sich auf inter* Charaktere oder Themen konzentrieren.	
homoit0002748	Inter* Bibliotheken	Bibliotheken für inter* Personen	Bibliotheken, die in erster Linie Materialien zu inter* Menschen und Themen oder für die Nutzung durch inter* Menschen bereithalten.	
homoit0002917	Inter* Museen		Einrichtungen, die sich der Aufbewahrung, Ausstellung, Konservierung und Erhaltung von Materialien über inter* Menschen und inter* Geschichte widmen.	
homoit0003165	Inter* Musicals		Musicals, die von inter* Regisseur:innen geschaffen wurden, in denen inter* Figuren dargestellt werden oder die in der inter* Kultur als wichtig angesehen werden.	
homoit0002976	Inter* Muslim:innen	inter* muslimische Personen	Inter* Personen, die muslimischen Glaubens sind.	
homoit0002432	Inter* Krimis und Detektivgeschichten	Inter* Krimis und Detektivromane	Geschriebene literarische Werke über die Aufklärung von Verbrechen oder die Arbeit von Detektiv:innen; Verwendung in Bezug auf Krimis und Detektivromane mit Schwerpunkt auf inter* Charakteren und Themen.	
homoit0002665	Inter* neurodivergente Personen	Neurodivergente inter* Personen	Inter* Personen, deren Gehirn anders verarbeitet, lernt und/oder sich anders verhält als gesellschaftlich üblich. Einige dieser neurologischen Unterschiede können sich in Lernschwierigkeiten, medizinischen Störungen und anderen Erkrankungen äussern.	
homoit0002919	Inter* Zeitungen		Serienweise gedruckte oder digitale Zeitungen über inter* Menschen oder inter* Themen (die in der Regel von inter* Menschen oder inter* Organisationen herausgegeben werden), die Nachrichten, Artikel, Kolumnen, Korrespondenz und Anzeigen enthalten.	
homoit0002891	Inter* Opern		Opern, die von inter* Regisseur:innen geschaffen wurden, inter* Personen darstellen oder die in der inter* Kultur als wichtig angesehen werden.	
homoit0002977	Inter* Heid:innen	Inter* heidnische Personen	Inter* Personen, die polytheistischen Religionen oder anderen Religionen ausserhalb der vorherrschenden Kultur angehören, die typischerweise die Naturverehrung und/oder das heilige Weibliche beinhalten, wie Wicca, Druidentum, Heidentum usw. Wird verwendet, um inter* Personen zu beschreiben, die sich selbst als heidnisch bezeichnen.	
homoit0003435	Inter* Maler:innen		Inter* Personen, die entweder beruflich oder als Hobby malen.	
homoit0001763	Inter* Eltern		Eltern, die inter* sind.	
homoit0002920	Inter* Partner:innen		Inter* Personen, die romantische, sexuelle, oder Spielpartner einer anderen Person oder anderer Personen sind.	
homoit0000618	Inter* Personen	inter* Menschen	Personen, die mit Abweichungen an ihren Genitalien, Hormonen oder ihrer inneren Antomie geboren wurden, die nicht vollständig oder ausschließlich den medizinischen Erwartungen für Männer oder Frauen entsprechen. Nur zu verwenden, um Personen zu beschreiben, die sich als inter* identifizieren.	
homoit0002175	Inter* Personen im Fandom	inter* Menschen im Fandom	Die Teilnahme und Einbeziehung inter* Personen in Fan-Communitys.	
homoit0002921	Inter* Armeeangehörige	Inter* Militärangehörige	Inter* Personen, die in den Streitkräften dienen.	
homoit0002036	Inter* Personen am Arbeitsplatz	Inter* Menschen am Arbeitsplatz	Die Präsenz von inter* Menschen am Arbeitsplatz, einschließlich der Akzeptanz von und der Probleme mit inter* Arbeitnehmenden.	
homoit0002755	Inter* Personen of Color	inter* Menschen of Color||inter* People of Color||inter* Menschen von Farbe||inter* Personen von Farbe||inter* PoC	Inter* Personen, die nicht weiß sind und sich als People of Color identifizieren.	
homoit0002928	Inter* Personen mit chronischen Krankheiten	inter* Menschen mit chronischen Krankheiten	Inter* Personen mit langfristigen gesundheitlichen Problemen, die eine kontinuierliche medizinische Betreuung erfordern und/oder das tägliche Leben erheblich beeinträchtigen oder einschränken; einige, aber nicht alle Personen mit chronischen Krankheiten betrachten sich als behindert.	
homoit0003452	Inter* Fotograf:innen		Inter* Personen, die beruflich oder als Hobby fotografieren.	
homoit0002403	Inter* Dichtung	inter* Lyrik||inter* Poesie	Literarische Werke, meist in Versform verfasst, die sich mit inter* Figuren, Themen oder Identitäten befassen.	
homoit0002933	Inter* Aktivist:innen		Inter* Personen, die sich durch öffentliche Organisation für politische oder soziale Veränderungen einsetzen.	
homoit0002815	Inter* Politiker:innen	Inter* Personen in öffentlichen Ämtern	Inter* Personen, die für ein öffentliches Amt kandidieren, derzeit ein öffentliches Amt innehaben oder politische Positionen innehatten. Politiker:innen können durch öffentliche Wahlen gewählt oder anderweitig ernannt werden.	
homoit0002556	Inter* Pornofilme	Inter* Pornos	Sexuell explizite Filme mit inter* Personen.	
homoit0002936	Inter* Presse	Inter* Medien	Zeitungen, Zeitschriften oder andere Publikationsorgane, die sich an ein inter* Publikum richten und/oder von inter* Personen betrieben werden.	
homoit0002978	Inter* Protestant:innen	Inter* Protestanten||inter* Protestantinnen	Inter* Personen, die Mitglieder der protestantischen bzw. evangelischen Kirche sind.	
homoit0002937	Inter* Verlage	Inter* Verleger:innen	Unternehmen und Organisationen, die Materialien für inter* Gemeinschaften veröffentlichen oder sich mit inter* Themen befassen.	
homoit0002938	Inter* Radio		Im Radio ausgestrahlte hörbare Inhalte (analog oder digital) über inter* Personen und inter* Themen.	
homoit0002939	Inter* Beziehungen		Dauerhafte Beziehungen (romantischer, sexueller oder platonischer Natur) zwischen zwei oder mehr inter* Personen.	
