identifier	prefLabel	altLabel	description	historyNote
homoit0002676	Two-spirit-personer med autism	Autistiska Two-spirit-personer	Two-spirit-personer som är autistiska.	
homoit0002677	Two-spirit-arkiv		Samlingar av arkivmaterial och dokument relaterade till Two-spirit-personer eller Two-spirit-gemenskaper. Kan omfatta arkiv hos allt från lokala gemenskaper till statliga institutioner.	
homoit0002678	Kulturutövare som är Two-spirit		Two-spirit-personer som utövar någon form av konstnärlig verksamhet.	
homoit0002679	Självbiografier av Two-spirit-personer		Skildringar av Two-spirit-personers liv skrivna av dem själva. För skildringar som skrivits av någon annan används termen ”Biografier om Two-spirit-personer”.	
homoit0002680	Biografier om Two-spirit-personer		Skrivna skildringar av Two-spirit-personers liv. För skildringar skrivna av personen själv används termen ”Självbiografier av Two-spirit-personer”	
homoit0002681	Two-spirit-bokhandlar		Bokhandlar som säljer material riktat till Two-spirit-personer eller som behandlar ämnen relaterade till Two-spirit-erfarenheter.	
homoit0002682	Funktionsnedsatta Two-spirit-personer	Funktionshindrade Two-spirit-personer	Two-spirit-personer med funktionsnedsättning/funktionsnedsättningar.	
homoit0002683	Blinda Two-spirit-personer		Two-spirit-personer med betydande eller total synnedsättning.	
homoit0002684	Döva Two-spirit-personer		Two-spirit-personer med betydande eller total hörselnedsättning.	
homoit0002686	Two-spirit-noveller		Skönlitterära verk som är korta till formatet och skildrar en avslutad händelse eller idé. Används för noveller med fokus på Two-spirit-personer eller teman.	
homoit0002687	Two-spirit-karaktärer		Karaktärer i kreativa verk som är Two-spirit-personer.	
homoit0002689	Community centers för Two-spirit-personer	Föreningslokaler för Two-spirit-personer||Träffpunkter för Two-spirit-personer	Mötesplatser för Two-spirit-gemenskaper där personer träffas för sociala, utbildningsrelaterade, rekreationella eller organisatoriska aktiviteter.	
homoit0002690	Two-spirit-par		Parrelationer där båda personerna är Two-spirit-personer.	
homoit0002691	Two-spirit-dramatik	Two-spirit-scenkonst	Fiktion avsedd för sceniskt framförande med Two-spirit-gestalter eller teman.	
homoit0002692	Two-spirit-personer på arbetsmarknaden	Arbetsmarknadsvillkor för Two-spirit-personer	Sysselsättning och arbetsliv för Two-spirit-personer.	
homoit0002693	Hörselskadade Two-spirit-personer		Two-spirit-personer med betydande eller total hörselförlust.	
homoit0002694	Two-spirit-personer med kronisk sjukdom	Kroniskt sjuka Two-spirit-personer	Two-spirit-personer med långvariga hälsotillstånd som kräver kontinuerlig medicinsk behandling och/eller har en betydande påverkan på eller begränsar det dagliga livet. Vissa, men inte alla, personer med kroniska sjukdomar identifierar sig som personer med funktionsnedsättning.	
homoit0002695	Rullstolsburna Two-spirit-personer		Two-spirit-personer som använder rullstol.	
homoit0002696	Two-spirit-informationscentrum	Informationscentrum för Two-spirit-personer	Institutioner som erbjuder utbildning, stöd och information om Two-spirit-frågor och Two-spirit-gemenskaper till Two-spirit-personer.	
homoit0002697	Two-spirit-bibliotek		Bibliotek som samlar material som främst rör Two-spirit-personer eller är avsett att användas av Two-spirit-personer.	
homoit0002698	Two-spirit-litteraturstudier		Studier, analyser och tolkningar av litterära verk med Two-spirit-personer eller Two-spirit-teman. Kan även innefatta tolkning av litteratur utifrån teorier inom Two-spirit-studier.	
homoit0002699	Könsdysfori hos barn		En psykologisk diagnos (som ersätter den föråldrade och stigmatiserande ”könsidentitetsstörning”) som beskriver den obehagskänsla eller otillfredsställelse ett barn upplever på grund av att könsidentiteten inte stämmer överens med det tilldelade könet, könsuttrycket och/eller hur omgivningen uppfattar könet. Termen används också informellt av barn för att beskriva det obehag och den stress som uppstår i detta glapp.	
homoit0002700	Könsdysfori hos unga		En psykologisk diagnos (som ersätter den föråldrade och stigmatiserande ”könsidentitetsstörning”) som beskriver den obehagskänsla eller otillfredsställelse en ungdom (person i åldern mellan barndom och vuxenliv) upplever på grund av att könsidentiteten inte stämmer överens med det tilldelade könet, könsuttrycket och/eller hur omgivningen uppfattar könet. Termen används också informellt av ungdomar för att beskriva det obehag och den stress som uppstår i detta glapp.	
homoit0002701	Hbtq+-komiker		Hbtq+-personer som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002702	Bögkomiker	Gaykomiker||Homosexuella manliga komiker	Bögar som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002703	Lesbiska komiker		Lesbiska som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002704	Bisexuella komiker		Bisexuella personer som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002705	Komiker som är transpersoner		Transpersoner som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002706	Queera komiker		Queera personer som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002707	Intersexkomiker		Intersexpersoner som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002708	Asexuella komiker	Ace-komiker	Asexuella personer som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002709	Two-spirit-komiker		Two-spirit-personer som underhåller en publik genom att få dem att skratta, till exempel med hjälp av skämt, fysisk komik, rekvisita eller andra humoristiska uttryck.	
homoit0002710	Two-spirit-litteratur		Skrivna litterära verk om Two-spirit-personer eller Two-spirit-teman.	
homoit0002711	Unga Two-spirit-personer		Two-spirit-personer i åldern mellan barndom och vuxenliv.	
homoit0002712	Two-spirit-ungdomslitteratur		Litterära verk för läsare mellan 12 och 18 år, även kallat YA. Används för ungdomslitteratur med fokus på Two-spirit-personer eller Two-spirit-teman.	
homoit0002713	Two-spirit-rörelser		Samlingsterm för aktivism med fokus på Two-spirit-personers rättigheter och frågor som påverkar Two-spirit-personers gemenskaper.	
homoit0002714	Two-spirit-nyhetsbrev		Seriella tryckta eller digitala tidskrifter skapade av eller för Two-spirit-personer, ofta i syfte att dela nyheter och information relaterad till Two-spirit-frågor och Two-spirit-gemenskaper.	
homoit0002715	Two-spirit-tidningar		Seriella tryckta eller digitala publikationer om Two-spirit-personer eller Two-spirit-frågor (vanligtvis producerade av Two-spirit-personer eller organisationer) som innehåller nyheter, artiklar, krönikor, korrespondens och annonser.	
homoit0002716	Two-spirit-museum		Institutioner som ägnar sig åt insamling, utställning, bevarande och konservering av material som rör Two-spirit-personer och Two-spirit-historia.	
homoit0002717	Two-spirit-partners		Two-spirit-personersom har en romantisk, sexuell eller kinkbaserad relation med en eller flera andra personer.	
homoit0002718	Two-spirit-personer i militären		Two-spirit-personer som tjänstgör inom nationella försvarsstyrkor.	
homoit0002719	Two-spirit-press		Tidningar, tidskrifter eller andra publikationer riktade till en Two-spirit-personer och/eller drivna av Two-spirit-personer.	
homoit0002720	Two-spirit-förlag		Företag och organisationer som ger ut material för Two-spirit-gemenskaper eller som behandlar frågor som rör Two-spirit-personer.	
homoit0002721	Two-spirit-radio		Ljudinnehåll som sänds i radio, analog eller digital, och som handlar om Two-spirit-personer eller Two-spirit-frågor.	
homoit0002722	Two-spirit-relationer		Pågående relationer, romantiska, sexuella eller platoniska, mellan två eller flera Two-spirit-personer.	
homoit0002723	Two-spirit-rättigheter		Juridiska, sociala eller etiska principer om frihet eller rättigheter för Two-spirit-personer.	
homoit0002724	Two-spirit-slang		Vardagligt eller informellt språkbruk relaterat till Two-spirit-identitet eller som används av Two-spirit-personer.	
homoit0002725	Two-spirit-studier		Akademiskt forskningsfält som studerar Two-spirit-personer, Two-spirit-identitet och Two-spirit-gemenskaper.	
homoit0002726	Two-spirit-personer som överlevt hatbrott		Two-spirit-personer som har upplevt hatbrott och som har överlevt. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002727	Two-spirit-personer som överlevt våldtäkt		Two-spirit-personer som har utsatts för våldtäkt och som har överlevt. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002728	Two-spirit-personer som överlevt sexuella övergrepp		Two-spirit-personer som har utsatts för och överlevt sexuella övergrepp. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002729	Two-spirit-personer som överlevt krig		Two-spirit-personer som har upplevt krig och som har överlevt. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002730	Two-spirit-tv		Tv-program med Two-spirit-personer eller Two-spirit-teman.	
homoit0002731	Two-spirit-teater		Scenkonstverk som fokuserar på Two-spirit-karaktärer, gemenskaper eller frågor.	
homoit0002732	Two-spirit-personer som är hatbrottsoffer	Two-spirit-personer som är offer för hatbrott	Two-spirit-personer som har upplevt hatbrott och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002733	Two-spirit-personer som är våldtäktsoffer		Two-spirit-personer som har utsatts för våldtäkt och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002734	Two-spirit-personer som är offer för sexuella övergrepp	Two-spirit-personer som utsatts för sexuella övergrepp	Two-spirit-personer som har utsatts för sexuella övergrepp och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002735	Two-spirit-personer som är krigsoffer		Two-spirit-personer som har upplevt krig och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0002736	Two-spirit-personers rättigheter som brottsoffer		Two-spirit-personers juridiska rättigheter som brottsoffer att få information, närvara och komma till tals inom rättsväsendet efter att ha utsatts för brott, olycka eller annan händelse som orsakat skada.	
homoit0002737	Företag riktade till Two-spirit-personer		Företag med fokus på Two-spirit-personer som kunder och produkter relaterade till Two-spirit-gemenskaper.	
homoit0002738	Företag ägda av Two-spirit-personer		Företag ägda av Two-spirit-personer.	
homoit0002739	Intersexdramatik	Intersexscenkonst	Fiktion avsedd för sceniskt framförande med intersexgestalter eller teman.	
homoit0002740	Intersexpersoner på arbetsmarknaden	Arbetsmarknadsvillkor för intersexpersoner	Sysselsättning och arbetsliv för intersexpersoner.	
homoit0002741	Intersexpappor	Intersexfäder	Intersexpersoner som är pappor. Används endast för personer som själva identifierar sig som pappor.	
homoit0002742	Föräldrar till intersexpersoner		Personer som fungerar som föräldrar till en eller flera intersexpersoner. För föräldrar som själva är intersex, använd termen ”Intersexföräldrar”.	
homoit0002743	Partners till intersexpersoner		Personer som har en romantisk, sexuell eller kinkbaserad relation med en intersexperson.	
homoit0002744	Förföljelse av intersexpersoner		Systematisk förföljelse av intersexpersoner på grund av deras kön eller könsidentitet.	
homoit0002745	Söner till intersexpersoner		Söner som har en eller flera intersexföräldrar. För söner som själva är intersexpersoner används termen ”Intersexsöner”.	
homoit0002746	Vita intersexpersoner		Intersexpersoner som är vita.	
homoit0002747	Informationscentrum för intersexpersoner		Institutioner som erbjuder utbildning, stöd och information om intersexfrågor och intersexgemenskaper till intersexpersoner.	
homoit0002748	Intersexbibliotek		Bibliotek som samlar material som främst rör intersexpersoner eller är avsett att användas av intersexpersoner.	
homoit0002749	Intersex-litteraturstudier		Studier, analyser och tolkningar av litterära verk med intersexkaraktärer eller teman. Kan även innefatta tolkning av litteratur utifrån teorier inom intersexstudier.	
homoit0002750	Intersexlitteratur		Skrivna litterära verk om intersexpersoner eller intersexteman.	
homoit0002751	Intersexaktivism		Direct action and organizing to achieve political or social change, bodily autonomy, and acceptance for intersex people.	
homoit0002755	Ickevita intersexpersoner	POC intersexpersoner||Intersexpersoner som är people of color	Intersexpersoner som inte är vita och som identifierar sig som icke-vita/people of color.	
homoit0002756	Asiatisk-amerikanska intersexpersoner		Intersexpersoner av asiatisk härkomst, födda i USA eller i asiatiska länder, som bor i eller har en stark koppling till USA. Används endast för individer som själva identifierar sig som asiat-amerikaner.	
homoit0002757	Asiatiska intersexpersoner		Intersexpersoner av asiatisk härkomst, boende i Asien eller en del av den asiatiska diasporan. Används endast för personer som själva identifierar sig som asiatiska.	
homoit0002758	Asexuell aktivism	Ace-aktivism	Direkt aktion och organisering för att uppnå politisk eller social förändring och acceptans för asexuella personer.	
homoit0002759	Asexuella arkiv	Ace-arkiv	Samlingar av arkivmaterial och dokument relaterade till asexuella personer eller asexuella gemenskaper. Kan omfatta arkiv hos allt från lokala gemenskaper till statliga institutioner.	
homoit0002760	Asexuella kulturutövare		Asexuella personer som utövar någon form av konstnärlig verksamhet.	
homoit0002761	Asexuella idrottare		Asexuella personer som ägnar sig åt professionell eller rekreationell idrott.	
homoit0002763	Asexuella bokaffärer		Bokhandlar som säljer material riktat till asexuella personer eller som behandlar ämnen relaterade till asexuella.	
homoit0002764	Svarta intersexpersoner		Svarta personer som är intersexpersoner. Används endast för individer som själva identifierar sig som svarta. Följ individens preferens för att använda svart eller diasporaidentitet som t.ex. afroeuropé när det är möjligt.	
homoit0002765	Döttrar till intersexpersoner		Döttrar som har en eller flera intersexföräldrar.	
homoit0002766	Pappor till intersexpersoner	Fäder till intersexpersoner	Personer som har rollen som pappa till intersexpersoner. Används endast för personer som själva identifierar sig som pappor.	
homoit0002767	Judiska intersexpersoner		Intersexpersoner som är judar.	
homoit0002769	Intersexpersoner som är latines	Latino/a/x intersexpersoner	Intersexpersoner som är latinamerikaner och som själva identifierar sig som latines (latino, latina eller latinx). Blanda inte ihop med chicano/a/x eller hispanic.	
homoit0002770	Asexuella karaktärer	Ace-karaktärer	Karaktärer i kreativa verk som är asexuella.	
homoit0002771	Asexuella kökschefer		Asexuella personer som är utbildade, professionella kockar, vanligtvis i ledande positioner i köket där de arbetar.	
homoit0002772	Asexuella barn	Ace-barn	Asexuella som ännu inte har nått tonåren.	
homoit0002773	Asexuella gemenskaper	Asexuella communityn||Ace-gemenskaper	Grupper av personer som delar erfarenheten av att vara asexuella.	
homoit0002775	Asexuella community centers	Föreningslokaler för asexuella personer||Träffpunkter för asexuella personer	Mötesplatser för asexuella gemenskaper där personer träffas för sociala, utbildningsrelaterade, fritids- eller organisatoriska aktiviteter.	
homoit0002776	Intersexarkiv		Samlingar av arkivmaterial och dokument relaterade till intersexpersoner eller intersexgemenskaper. Kan omfatta arkiv hos allt från lokala gemenskaper till statliga institutioner.	
homoit0002777	Intersexpersoner som är kulturutövare		Intersexpersoner som utövar någon form av konstnärlig eller kreativ verksamhet.	
homoit0002778	Självbiografier av intersexpersoner	Intersexpersoners självbiografier	Skildringar av intersexpersoners liv skrivna av dem själva. För skildringar som inte är skrivna av personen själv, använd termen ”Biografier om intersexpersoner”.	
homoit0002779	Biografier om intersexpersoner		Skrivna skildringar av intersexpersoners liv. För skildringar skrivna av personerna själva, använd termen ”Självbiografier av intersexpersoner”.	
homoit0002780	Asexuella par		Parrelationer där båda parterna är asexuella.	
homoit0002781	Asexuella döttrar		Döttrar som identifierar sig som asexuella.	
homoit0002782	Funktionedsatta asexuella personer		Asexuella personer med funktionsnedsättning/funktionsnedsättningar.	
homoit0002783	Blinda asexuella		Asexuella personer med betydande eller total synnedsättning.	
homoit0002784	Döva asexuella	Asexuella döva personer	Asexuella personer med betydande eller total hörselförlust.	
homoit0002785	Asexuella hörselskadade personer		Asexuella personer med betydande eller total hörselförlust.	
homoit0002786	Asexuella personer med kronisk sjukdom	Kroniskt sjuka asexuella personer	Asexuella personer med långvariga hälsotillstånd som kräver kontinuerlig medicinsk behandling och/eller har en betydande påverkan på eller begränsar det dagliga livet. Vissa, men inte alla, personer med kroniska sjukdomar identifierar sig som personer med funktionsnedsättning.	
homoit0002787	Rullstolsburna asexuella personer		Asexuella personer som använder rullstol.	
homoit0002788	Asexuell kultur	Ace-kultur	Kulturella erfarenheter som delas av medlemmar i asexuella gemenskaper eller produkter av asexuell kultur, till exempel konst och media skapade av och för asexuella personer, aktivism fokuserad på asexuella frågor, och slang som används i asexuella gemenskaper.	
homoit0002789	Asexuell slang	Ace-slang	Vardagligt eller informellt språkbruk relaterat till asexuell identitet eller som används av asexuella personer.	
homoit0002790	Asexuella söner		Söner som identifierar sig som asexuella.	
homoit0002791	Asexuella på arbetsmarknaden	Arbetsmarknadsvillkor för asexuella	Sysselsättning och arbetsliv för asexuella personer.	
homoit0002792	Asexuella pappor	Asexuella fäder	Asexuella personer som är pappor.	
homoit0002793	Asexuella informationscentrum	Informationscentrum för asexuella	Institutioner som tillhandahåller utbildning, stöd och information om asexuella frågor och asexuella gemenskaper för asexuella personer.	
homoit0002794	Asexuella bibliotek	Ace-bibliotek	Bibliotek som samlar material som främst rör asexuella personer eller är avsett att användas av asexuella personer.	
homoit0002795	Asexuella mammor	Asexuella mödrar	Asexuella personer som är mammor.	
homoit0002796	Asexuella rörelser	Ace-rörelser	Samlingsterm för aktivism med fokus på asexuella personers rättigheter och frågor som påverkar asexuella personers gemenskaper.	
homoit0002797	Asexuella nyhetsbrev	Ace-nyhetsbrev	Seriella tryckta eller digitala tidskrifter skapade av eller för asexuella personer, ofta med syfte att dela nyheter och information relaterad till asexuella gemenskaper och frågor.	
homoit0002798	Asexuella tidningar	Asexuella tidskrifter||Ace-tidningar	Seriella tryckta eller digitala publikationer om asexualitet eller asexuella frågor (vanligtvis producerade av asexuella personer eller organisationer) som innehåller nyheter, artiklar, krönikor, korrespondens och annonser.	
homoit0002799	Asexuella museum	Ace-museum	Institutioner som ägnar sig åt insamling, utställning, bevarande och konservering av material som rör asexualitet, asexuella personer eller asexuell historia.	
homoit0002800	Asexuella partners		Asexuella personer som har en romantisk, sexuell eller kinkbaserad relation med en eller flera andra personer.	
homoit0002801	Asexuella i militären		Asexuella personer som tjänstgör inom nationella försvarsstyrkor.	
homoit0002802	Icke-vita asexuella	Asexuella POC||Asexuella people of color	Asexuella som inte är vita och som identifierar sig som icke-vita/people of color.	
homoit0002803	Asexuella politiska aktivister		Asexuella personer som verkar för politisk eller social förändring genom offentlig organisering och mobilisering.	
homoit0002804	Asexuell press		Tidningar, magasin eller andra publikationer riktade till asexuella och/eller drivna av asexuella personer.	
homoit0002805	Asexuella förlag	Ace-förlag	Företag och organisationer som publicerar material för asexuella gemenskaper eller som behandlar asexuella frågor.	
homoit0002806	Asexuell radio	Ace-radio	Ljudinnehåll som sänds i radio, analog eller digital, och som handlar om asexuella personer eller asexuella frågor.	
homoit0002807	Asexuella relationer	Ace-relationer	Pågående relationer, romantiska, sexuella eller platoniska, mellan två eller flera asexuella personer.	
homoit0002808	Asexuellas rättigheter	Ace-rättigheter	Juridiska, sociala eller etiska principer om frihet eller rättigheter för asexuella personer.	
homoit0002809	Hbtq+-politiker		Hbtq+-personer som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002810	Bögpolitiker	Homosexuella manliga politiker	Bögar som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002811	Lesbiska politiker		Lesbiska som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002812	Bisexuella politiker		Bisexuella personer som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002813	Queera politiker		Queera personer som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002814	Politiker som är transpersoner	Transpolitiker	Transpersoner som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002815	Intersexpolitiker		Intersexpersoner som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002816	Asexuella politiker	Ace-politiker	Asexuella personer som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002817	Two-spirit-politiker		Two-spirit-personer som är kandidater till politiska uppdrag, som innehar eller har innehaft politiska uppdrag. Politiker kan vara folkvalda eller utsedda genom andra former av tillsättning.	
homoit0002818	17β-HSD-3-brist	17-beta-HSD-3-brist	Människor med 17β-HSD-3-brist, har en X- och en Y-kromosom (46XY) och testiklar, men deras kroppar saknar ett av de enzym som behövs för att syntetisera testosteron. De flesta personer med 17β-HSD-3-brist föds med vulva och vagina, och deras testiklar brukar vara kvar i bukhålan eller ljumskarna eftersom de oftast inte har vandrat ner i pungen. Vissa personer med 17β-HSD-3-brist föds med könsorgan som inte tydligt liknar en typisk penis eller en typisk vulva. Vissa kommer att ha en penis som kan vara mindre än vanligt (så kallad mikropenis), och urinröret kan öppna sig på undersidan av penis snarare än vid spetsen (så kallad hypospadi). Under tonåren utvecklar personer med 17β-HSD-3-brist ofta några sekundära könskarakteristika som är förknippade med en typisk testosteronpubertet.	
homoit0002819	Oklart kön	Genital anomali||Atypiska könsorgan	En medicinsk term som används för att beskriva en medfödd variation där de yttre könsorganen inte har det typiska utseendet för vare sig pojkar eller flickor. Detta är ofta det första tecknet som läkare och föräldrar ser på att ett barn har en intersexvariation. Detta kan ha olika orsaker och kräver sällan omedelbar kirurgisk intervention, så länge barnet kan kissa och bajsa utan komplikationer. Många intersexpersoner upplever denna term som stigmatiserande och den bör därför inte användas om inte individen själv använder den för att beskriva sig själv.	
homoit0002820	Androgener		Könshormon som huvudsakligen produceras i testiklar, äggstockar och binjuren och som främst avser testosteron och dihydrotestosteron men även andra förstadier till olika könshormon.	
homoit0002821	Anorki	Testikelagenesi	En person med anorki har en X- och en Y-kromosom (46XY) men föds utan testiklar. Som ett resultat producerar de inte typiska nivåer av testosteron. En person med anorki har oftast ett förväntat utseende på penis och pung, eftersom dessa organ redan har bildats vid det fosterutvecklingsstadium då testiklarna försvinner.	
homoit0002822	Aromatasbrist		Personer med aromatasbrist saknar enzymet som omvandlar androgener till östrogen. Vid födseln kan en person med aromatasbrist och två X-kromosomer (46XX) ha en större klitoris än vanligt och delvis eller helt sammanvuxna blygdläppar (vilket kan likna en pung). Under puberteten kan de få utebliven bröstutveckling, avsaknad av menstruation och utveckla vissa sekundära könskarakteristika som vanligtvis hör ihop med en testosteronstyrd pubertet. De kan också utveckla flera cystor på äggstockarna. Personer med en X- och en Y-kromosom (46XY) kan också ha aromatasbrist, men de upplever oftast inga variationer i sina könskarakteristika. Däremot kan de bli längre än genomsnittet, eftersom östrogen vanligtvis är ansvarigt för att stänga benens tillväxtplattor. Aromatasbrist kan vara partiell eller komplett, enzymet kan saknas eller produceras i en icke funktionell variant, eller så är produktionen nedsatt.	
homoit0002823	Aromatase excess syndrome	Aromatasöverskottssyndrom||AES	Personer med aromatase excess syndrome (AES) har en ökad produktion av enzymet aromatas, vilket omvandlar androgener (som testosteron) till östrogen. Personer med en X- och en Y-kromosom (46XY) och AES har därför mer aktivt östrogen i kroppen än vad som är typiskt. Som ett resultat slutar de ofta växa vid en kortare längd och/eller utvecklar bröst under tonåren, samtidigt som de får andra drag som associeras med en testosteronstyrd pubertet. Personer med två X-kromosomer (46XX) kan också ha aromatasöverskott, men det orsakar vanligtvis inte några avvikelser i deras könskarakteristika. Däremot kan de uppleva bröstförstoring, kortare längd samt oregelbundna menstruationer.	
homoit0002824	Blåsexstrofi		Personer med blåsexstrofi föds med urinblåsan exponerad (genom en öppen bukvägg) eller placerad utanför kroppen. De kan också ha en öppen bäckenstruktur (eftersom pubisbenen inte är sammanfogade), vilket leder till genitala variationer. Personer med blåsexstrofi och en X- och en Y-kromosom (46XY) har ofta en kortare än genomsnittlig penis med epispadi (vilket innebär att urinrörsöppningen är placerad på ovansidan av penis istället för vid spetsen) och testiklar som inte har vandrat ner. Personer med två X-kromosomer (46XX) och blåsexstrofi har ofta en urinrörsöppning placerad ovanför klitoris, brett isärsittande blygdläppar (på grund av det breda avståndet mellan pubisbenen) och en klitoris som är uppdelad i två halvor.	
homoit0002825	Chimär		Chimärer, eller personer med chimärism, har två olika uppsättningar genetiskt material (DNA). Det innebär att en person kan bära både könskromosomerna XX och XY. Detta sker när en person är gravid med tvåäggstvillingar och embryona smälter samman till ett foster.	
homoit0002826	Chimärism		Term som används för att beskriva en variation där en person föds med två eller flera olika uppsättningar genetiskt material (DNA). Detta kan ske när flera zygoter (såsom tvåäggstvillingar) smälter samman och utvecklas till ett foster. Kromosomvariationer mellan könskromosomer (XX/XY-chimärism) uppstår när minst ett embryo med två X-kromosomer (46XX) smälter samman med minst ett embryo med en X- och en Y-kromosom (46XY). En person som utvecklas på detta sätt skulle ha både två X- och en X- och en Y-kromosom (46XY), eller ett kromosommönster av 46XX/46XY, och kan ha en mängd olika möjliga könskarakteristika. Många personer med chimärism och XX/XY-kromosomer har både ovarievävnad och testikelvävnad, medan andra enbart har testiklar eller enbart äggstockar, och vissa har gonaddysgenes (avsaknad av gonader/könskörtlar). Vissa har synliga genitala variationer, medan andra inte har det.	
homoit0002827	Binjurebarkshyperplasi, medfödd	Adrenal hyperplasi	Personer med klassisk medfödd binjurehyperplasi (CAH), en undertyp av CAH, har mer uttalade problem med produktionen av kortisol och/eller aldosteron. Denna variation brukar upptäckas vid födseln eller kort därefter.	
homoit0002828	Kloakekstrofi	Cloacal exstrophy	Personer med kloakekstrofi föds med en öppen bukvägg orsakat av att bukväggen inte slutits normalt under fosterstadiet. Bukorganen kan vara synliga eller placerade utanför kroppen vid födseln. Urinblåsan är ofta delad i två halvor, och tjocktarmen och urinblåsan kan vara sammanlänkade. Analöppningen kan vara blockerad eller saknas helt. Blygdbenen växer inte samman, vilket leder till en öppen bäckenstruktur med tydliga genitala variationer. Personer med en X- och en Y-kromosom (46XY) och kloakekstrofi kan ha en mindre än genomsnittlig penis som är platt eller delad i två halvor med en epispadisk urinrörsöppning (belägen på ovansidan av penisen i stället för vid spetsen) och testiklar som inte har vandrat ner. En person med två X-kromosomer (46XX) och kloakekstrofi har oftast en klitoris som är delad i två halvor och kan ha två vaginalöppningar.	
homoit0002829	Fullständig androgenokänslighetssyndrom	Fullständig androgen insensitivitets syndrom	Personer med fullständig androgenokänslighetssyndrom (CAIS) har ingen respons på androgener och föds med en vulva och klitoris, samt en kortare än genomsnittlig vagina och inre testiklar. Under tonåren utvecklar de bröst och andra drag som typiskt förknippas med en östrogendominant pubertet på grund av kroppens naturliga omvandling av testosteron till östrogen. Personer med CAIS menstruerar dock inte, eftersom de saknar livmoder och äggstockar.	
homoit0002830	Complete gonadal dysgenesis	Komplett gonadaldysgenesi	Personer med complete gonadal dysgenesis föds med två X-kromosomer (46XX) eller en X- och en Y-kromosom (46XY) och gonadvävnad som inte har utvecklats till testiklar eller äggstockar (även kallat strim-gonader). De föds vanligtvis med en vulva och vagina och utvecklar sällan sekundära könskaraktäristika vid puberteten eftersom strim-gonaderna inte producerar hormoner.	
homoit0002831	Kongenital chordee	Korda	Personer som föds med kongenital chordee har en penis som är krökt uppåt, nedåt eller åt sidan, oftast på grund av bindvävsband som drar penisen i en viss riktning. Personer med kongenital chordee har ofta hypospadi, vilket innebär att urinrörsöppningen inte är placerad vid spetsen av penisen.	
homoit0002832	Kryptorkism	Testikelretention	En intersexvariation där en eller båda testiklarna inte vandrar ner från bukhålan till pungen. Om ingen av testiklarna ävandrat ner kallas det ”bilateral kryptorkism”, medan ”unilateral kryptorkism” används när endast en testikel inte har vandrat ner.	
