identifier	prefLabel	altLabel	description	historyNote
homoit0002568	Non-binaire horrorverhalen		Geschreven fictie bedoeld om angst aan te jagen, bang te maken of walging te veroorzaken; gebruik om te verwijzen naar horrorfictie gericht op non-binaire personages of thema's.	
homoit0002566	Non-binaire liefdesverhalen		Geschreven fictie die draait om romantische en/of seksuele relaties tussen de hoofdpersonen; gebruik om te verwijzen naar romantische fictie gericht op non-binaire personages.	
homoit0002570	Non-binaire science fiction		Geschreven literair werk over imaginaire of futuristische concepten waarin wetenschap, technologie, ruimte, tijdreizen en andere speculatieve elementen zijn verwerkt; gebruik om te verwijzen naar science fiction die zich richt op non-binaire personages of thema's.	
homoit0001177	Queer fictie		Geschreven werken die ingebeelde gebeurtenissen of mensen beschrijven; gebruiken met betrekking tot fictieve werken die zich richten op queer personages of thema's.	
homoit0004304	Queer historische literatuur		Geschreven fictieve werken waarin het verhaal zich afspeelt tegen de achtergrond van specifieke, waargebeurde historische gebeurtenissen; gebruik in verwijzing naar historische fictie met queer personages of thema's.	
homoit0001414	Transgender fictie		Geschreven werken die ingebeelde gebeurtenissen of mensen beschrijven; gebruiken met betrekking tot fictieve werken die zich richten op transgender personages of thema's.	
homoit0004305	Transgender historische literatuur		Geschreven fictieve werken waarin het verhaal zich afspeelt tegen de achtergrond van specifieke, waargebeurde historische gebeurtenissen; gebruik in verwijzing naar historische fictie met transgender personages of thema's.	
homoit0001522	LHBTQ+-jeugdliteratuur		Geschreven literaire werken voor een lezerspubliek van 12-18 jaar, ook wel young adult literatuur of YA genoemd; gebruik in verwijzing naar jeugdliteratuur gericht op LHBTQ+-personages of thema's.	
homoit0003488	LHBTQ+-kinderliteratuur	LHBTQ+-kid lit	Geschreven literaire werken voor lezers tot 12 jaar, ook wel bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op LGBTQ+-personages of -thema's.	
homoit0003496	Aromantische kinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op aromantische personages of thema's.	
homoit0003495	Aseksuele kinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op aseksuele personages of thema's.	
homoit0003491	Biseksuele kinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op biseksuele personages of thema's.	
homoit0003489	Homokinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op homo-personages of thema's.	
homoit0003497	Intersekse kinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op intersekse personages of thema's.	
homoit0003490	Lesbische kinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op lesbische personages of thema's.	
homoit0003494	Non-binaire kinderliteratuur	Nonbinaire kinderliteratuur	Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op non-binaire personages of thema's.	
homoit0003493	Queer kinderliteratuur		Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op queer personages of thema's.	
homoit0003492	Transgender kinderliteratuur	Transgender kid lit	Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik voor kinderliteratuur die zich richt op transgender personages of thema's.	
homoit0003911	LHBTQ+-overlevingsgidsen	Overlevingsgidsen (LHBTQ+)	Geschreven publicaties die LHBTQ+-personen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003914	Biseksuele overlevingsgidsen		Geschreven publicaties die queer personen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003913	Homo-overlevingsgidsen		Geschreven publicaties die homomannen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003918	Intersekse overlevingsgidsen		Geschreven publicaties die intersekse personen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003912	Lesbische overlevingsgidsen		Geschreven publicaties die lesbische vrouwen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003917	Non-binaire overlevingsgidsen		Geschreven publicaties die non-binaire personen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003916	Queer overlevingsgidsen		Geschreven publicaties die queer personen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0003915	Transgender overlevingsgidsen		Geschreven publicaties die transgender personen ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0001118	LHBTQ+-poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op LHBTQ+-personages, thema's of identiteit.	
homoit0002401	Aromantische poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op aromantische personages, thema's of identiteit.	
homoit0002405	Aseksuele poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op aseksuele personages, thema's of identiteit.	
homoit0000174	Biseksuele poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op biseksuele personages, thema's of identiteit.	
homoit0002408	Demiseksuele poëzie		Literair werk, meestal geschreven in verzen, dat zich richt op demiseksuele personages, thema's of identiteit.	
homoit0002536	Grijsromantische poëzie		Literaire werken, meestal geschreven in verzen, die zich richten op grijsromantische personages, thema's of identiteit.	
homoit0000517	Homopoëzie		Literair werk, meestal in verzen geschreven, dat zich richt op homo-personages, thema's of identiteit.	
homoit0002403	Intersekse poëzie		Literair werk, meestal geschreven in verzen, dat zich richt op intersekse personages, thema's of identiteit.	
homoit0000762	Lesbische poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op lesbische personages, thema's of identiteit.	
homoit0002508	Megaseksuele poëzie		Literaire werken, meestal geschreven in verzen, die zich richten op megaseksuele personages, thema's of identiteit.	
homoit0002576	Non-binaire poëzie		Literair werk, meestal geschreven in verzen, dat zich richt op non-binaire personages, thema's of identiteit.	
homoit0001197	Queer poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op queer-personages, thema's of identiteit.	
homoit0001433	Transgender poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op transgender personages, thema's of identiteit.	
homoit0002507	Megaseksuele literatuur		Geschreven literaire werken over megaseksualiteit, megaseksuele personages of megaseksuele thema's.	
homoit0001183	Queer literatuur		Geschreven literaire werken over queerness, queer-personages of queer-thema's.	
homoit0001419	Transgender literatuur		Geschreven literaire werken over transgenderpersonages of thema's	
homoit0002632	Māhū fictie		Geschreven werken die denkbeeldige gebeurtenissen of personen beschrijven; gebruik met betrekking tot fictieve werken die zich richten op Māhū-personages of -thema's.	
homoit0002635	Māhū erotische literatuur		Literaire werken met erotische of seksuele elementen; gebruik in verwijzing naar erotische literatuur gericht op Mahu personages of thema's.	
homoit0002638	Māhū beeldverhalen		Werken bestaande uit opeenvolgende afbeeldingen, vaak vergezeld van tekst die over het algemeen op zichzelf staande verhalen bevatten; gebruikt in verwijzing naar beeldverhalen die zich richten op Mahu personages of thema's.	
homoit0002640	Māhū detectiveverhalen		Geschreven literaire werken over misdaadonderzoek of het werk van rechercheurs; gebruik in verwijzing naar mysterie en detective fictie gericht op Mahu personages en thema's.	
homoit0002636	Māhū fantasy		Genre dat magie en andere bovennatuurlijke verschijnselen gebruikt als primair element van plot, thema en/of setting; gebruik om te verwijzen naar fantasy gericht op Mahu personages of thema's.	
homoit0004296	Māhū historische literatuur		Geschreven fictieve werken waarin het verhaal zich afspeelt tegen de achtergrond van specifieke, waargebeurde historische gebeurtenissen; gebruik in verwijzing naar historische fictie die zich richt op māhū-personages of -thema's.	
homoit0002639	Māhū horrorverhalen		Geschreven fictie bedoeld om angst aan te jagen, bang te maken of te walgen; gebruik in verwijzing naar horrorfictie gericht op Mahu personages of thema's.	
homoit0002633	Māhū korte verhalen		Geschreven literaire werken die kort van lengte zijn en een op zichzelf staand incident of concept detailleren; gebruiken in verwijzing naar korte verhalen die zich richten op Mahu personages of thema's.	
homoit0002641	Māhū liefdesverhalen		Fictie die draait om romantische en/of seksuele relaties tussen de hoofdpersonen; gebruik in verwijzing naar romantische fictie gericht op Mahu personages.	
homoit0002630	Māhū poëzie		Literair werk, meestal in verzen geschreven, dat zich richt op Mahu personages, thema's of identiteit.	
homoit0002637	Māhū science fiction		Geschreven literair werk over fantasierijke of futuristische concepten waarin wetenschap, technologie, ruimte, tijdreizen en andere speculatieve elementen zijn verwerkt; gebruik in verwijzing naar science fiction gericht op Mahu personages of thema's.	
homoit0002631	Māhū stripverhalen		Publicaties bestaande uit opeenvolgende afbeeldingen, vaak vergezeld van tekst; gebruikt met betrekking tot strips die zich richten op Mahu personages of thema's.	
homoit0002710	Two-Spirit literatuur	Two Spirit literatuur||Two Spirited literatuur||Two-Spirited literatuur	Geschreven literaire werken over Two-Spirit-personages of -thema's.	
homoit0003876	Geschriften van Two-Spirit people		Geschreven werken gemaakt door Two-Spirit people.	
homoit0002691	Two-Spirit drama		Fictie geschreven om uitgevoerd te worden op een podium; Gebruik om te verwijzen naar dramatische werken die zich richten op Two-Spirit-personages of -thema's.	
homoit0001751	Two-Spirit fictie		Fictie met two-spirit personages of two-spirit thema's	
homoit0002648	Two-Spirit beeldverhalen		Werken die bestaan ​​uit opeenvolgende afbeeldingen, vaak vergezeld van tekst, die over het algemeen op zichzelf staande verhalen bevatten. Gebruik in verwijzing naar beeldverhalen die zich richten op Two-Spirit personages of thema's.	
homoit0002650	Two-Spirit detectiveverhalen		Geschreven literaire werken over misdaadonderzoek of het werk van rechercheurs; gebruik in verwijzing naar mysterie en detective fictie gericht op Two-Spirit personages en thema's.	
homoit0002644	Two-Spirit erotische literatuur		Literaire werken met erotische of seksuele elementen; gebruik in verwijzing naar erotische literatuur gericht op Two-Spirit personages of thema's.	
homoit0002646	Two-Spirit fantasy		Genre dat magie en andere bovennatuurlijke verschijnselen gebruikt als primair element van plot, thema en/of setting; gebruik om te verwijzen naar fantasy gericht op Two-Spirit personages of thema's.	
homoit0004297	Two-Spirit historische literatuur		Geschreven fictieve werken waarin het verhaal zich afspeelt tegen de achtergrond van specifieke, waargebeurde historische gebeurtenissen; gebruik in verwijzing naar historische fictie met de focus op Two-Spirit personages of thema's.	
homoit0002649	Two-Spirit horrorverhalen		Geschreven fictie bedoeld om angst aan te jagen, bang te maken of te walgen; gebruik in verwijzing naar horrorfictie gericht op Two-Spirit personages of thema's.	
homoit0002686	Two-Spirit korte verhalen		Geschreven literaire werken die kort van lengte zijn en een op zichzelf staand incident of concept detailleren; gebruiken in verwijzing naar korte verhalen die zich richten op Two-Spirit personages of thema's.	
homoit0002651	Two-Spirit liefdesverhalen		Fictie die draait om romantische en/of seksuele relaties tussen de hoofdpersonen; gebruik in verwijzing naar romantische fictie gericht op Two-Spirit personages.	
homoit0002647	Two-Spirit science fiction		Geschreven literair werk over fantasierijke of futuristische concepten waarin wetenschap, technologie, ruimte, tijdreizen en andere speculatieve elementen zijn verwerkt; gebruik in verwijzing naar science fiction gericht op Two-Spirit personages of thema's.	
homoit0002643	Two-Spirit stripverhalen		Publicaties bestaande uit opeenvolgende afbeeldingen, vaak vergezeld van tekst; gebruikt met betrekking tot strips die zich richten op Two-Spirit personages of thema's	
homoit0003188	Two-Spirit urban fantasy		Een subgenre van fantasy met magische en bovennatuurlijke wezens in een hedendaagse stedelijke omgeving; gebruik voor urban fantasy gericht op Two-Spirit-personages of thema's.	
homoit0002712	Two-Spirit jeugdliteratuur	Two Spirit jeugdliteratuur||Two Spirited jeugdliteratuur||Two-Spirited jeugdliteratuur	Geschreven literaire werken voor een lezerspubliek van 12 tot 18 jaar, ook bekend als young adult-literatuur of YA; gebruik met betrekking tot jeugdliteratuur die zich richt op Two-Spirit-personages of -thema's.	
homoit0003498	Two-Spirit kinderliteratuur	Two Spirit kinderliteratuur||Two Spirited kinderliteratuur||Two-Spirit kid lit||Two-Spirited kinderliteratuur	Geschreven literaire werken voor een publiek van lezers tot 12 jaar, ook bekend als kid lit. Gebruik in verwijzing naar kinderliteratuur die zich richt op Two-Spirit-personages of -thema's.	
homoit0003919	Two-Spirit overlevingsgidsen		Geschreven publicaties die Two-Spirit people ondersteunen door algemeen advies en kennis van de gemeenschap te delen.	
homoit0002642	Two-Spirit poëzie		Literair werk, meestal geschreven in verzen, dat zich richt op Two-Spirit personages, thema's of identiteit.	
homoit0000596	Godinnenbeweging		Een spirituele beweging die in de jaren zeventig in Noord-Amerika, West-Europa, Australië en Nieuw-Zeeland ontstond als reactie op de door mannen gedomineerde georganiseerde religie; omvat het aanbidden van de Godin (of meerdere godinnen), evenals een focus op vrouwen, vrouwelijkheid en feminisme; vaak geassocieerd met lesbische gemeenschappen	
homoit0000805	LHBTI		Alleen gebruikt om lesbische vrouwen, homomannen, biseksuelen, transgender personen en intersekse personen als groep te beschrijven	
homoit0000804	LHB		Alleen gebruikt om lesbische vrouwen, homomannen en biseksuelen als een groep te beschrijven; is gebruikt om transgender personen uit te sluiten	
homoit0000594	LHBT		Alleen gebruikt om lesbische vrouwen, homomannen, biseksuelen en transgender personen als een groep te beschrijven	
homoit0000703	LBT		Alleen gebruikt om lesbische vrouwen, biseksuelen en transgender personen als een groep te beschrijven	
homoit0000804	LHB		Alleen gebruikt om lesbische vrouwen, homomannen en biseksuelen als een groep te beschrijven; is gebruikt om transgender personen uit te sluiten	
homoit0000006	LHBTQ+-activisme		Directe actie en organisatie om politieke of maatschappelijke verandering en acceptatie voor LHBTQ+-personen te bewerkstelligen.	
homoit0002758	Aseksueel activisme		Directe actie en organisatie om politieke of maatschappelijke verandering en acceptatie voor aseksuele personen te bewerkstelligen.	
homoit0002803	Aseksuele activisten		Aseksuele personen die politieke of sociale verandering proberen te bewerkstelligen door middel van publieke acties.	
homoit0000122	Biseksueel activisme		Directe actie en organisatie om politieke of sociale verandering en acceptatie voor biseksualiteit te bereiken	
homoit0000462	Homo-activisme		Directe actie en organisatie om politieke of maatschappelijke verandering en acceptatie voor homomannen te bewerkstelligen.	
homoit0002751	Intersekse activisme		Directe actie en organisatie om politieke of sociale verandering, lichamelijke autonomie en acceptatie voor intersekse personen te bereiken.	
homoit0000713	Lesbisch activisme		Directe actie en organisatie om politieke of maatschappelijke verandering en acceptatie voor lesbische vrouwen te bewerkstelligen.	
homoit0000853	LHBTQ+-directe actie		Doet zich voor wanneer een groep mensen een actie onderneemt die bedoeld is om een bestaand probleem aan het licht te brengen, een alternatief te benadrukken of een mogelijke oplossing voor een maatschappelijk probleem aan te tonen	
homoit0000808	LHBTQ+-acties		Een reeks georganiseerde evenementen of inspanningen die gericht zijn op bewustmaking of het bereiken van een bepaald politiek, sociaal of cultureel doel of actie die LHBTQ+-personen en -gemeenschappen ten goede komt.	
homoit0000851	LHBTQ+-demonstraties	LHBTQ+-betogingen||LHBTQ+-protestmarsen||Protestmarsen (LHBTQ+)	Protestmarsen, manifestaties en andere grote, openbare bijeenkomsten die georganiseerd worden om te protesteren tegen discriminatie van LHBTQ+-personen en om te pleiten voor de zichtbaarheid, rechten, etc. van LHBTQ+-personen. Voor straatoptochten van mensen die LHBTQ+-personen en -cultuur erkennen en vieren, gebruik de term 'Pride Parades'.	
homoit0003936	Biseksuele demonstraties	Biseksuele protestmarsen	171 / 5,000 Protestmarsen, demonstraties en andere grote, openbare bijeenkomsten om te protesteren tegen discriminatie tegen biseksuele personen en om op te komen voor de zichtbaarheid, rechten, etc. kwesties van biseksuele personen.	
homoit0003935	Homo-demonstraties	Homo-protestmarsen	Protestmarsen, demonstraties en andere grote, openbare bijeenkomsten, georganiseerd om te protesteren tegen discriminatie van homomannen en om op te komen voor de zichtbaarheid, rechten, etc. van homomannen.	
homoit0003938	Intersekse demonstraties	Intersekse protestmarsen	Protestmarsen, demonstraties en andere grote, openbare bijeenkomsten om te protesteren tegen discriminatie van intersekse personen en om te pleiten voor de zichtbaarheid, rechten, etc. van intersekse personen.	
homoit0003934	Lesbische demonstraties	Lesbische protestmarsen	Protestmarsen, demonstraties en andere grote, openbare bijeenkomsten, georganiseerd om te protesteren tegen discriminatie van lesbische vrouwen en om op te komen voor de zichtbaarheid, rechten, etc. van lesbische vrouwen.	
homoit0000383	Dyke demonstraties	Dyke protestmarsen	Protestmarsen, demonstraties en andere grote, openbare bijeenkomsten om te protesteren tegen discriminatie van "dykes" en om te pleiten voor de zichtbaarheid, rechten, etc. van "dykes". Deze term dient alleen gebruikt te worden voor demonstraties die specifiek gericht zijn op lesbische vrouwen die zich als "dyke" identificeren of die zich richten op de identiteit en politiek van "dykes". Gebruik anders de algemenere term 'lesbische demonstraties'.	
homoit0003937	Queer demonstraties	Queer protestmarsen	Protestmarsen, demonstraties en andere grote, openbare bijeenkomsten om te protesteren tegen discriminatie van queer personen en om op te komen voor de zichtbaarheid, rechten, etc. van queer personen.	
homoit0001379	Transgender demonstraties	Trans protesten||Trans protestmarsen||Transgender protesten||Transgender protestmarsen	Prorstmarsen, demonstraties en andere grote, openbare bijeenkomsten, georganiseerd om te protesteren tegen discriminatie van transgender personen en om op te komen voor de zichtbaarheid, rechten, etc. van transgender personen.	
homoit0001905	Zaps		Gepopulariseerd door de homobevrijdingsgroep Gays Activists Alliance, zijn zaps openbare demonstraties gericht op het confronteren of in verlegenheid brengen van specifieke politici of ambtenaren, terwijl de aandacht wordt gevestigd op de bevrijdingsbeweging	
homoit0000835	LHBTQ+-burgerlijke ongehoorzaamheid		De actieve, uitgesproken weigering van LHBTQ+-personen om bepaalde wetten of overheidsbevelen te gehoorzamen als een vorm van activisme en verzet.	
homoit0000910	LHBTQ+-geweldloos verzet		Acties die zijn ondernomen om sociale verandering voor LHBTQ+-personen en -gemeenschappen te bevorderen met niet-gewelddadige middelen, waaronder protesten, boycots en georganiseerde niet-samenwerking.	
homoit0000844	LHBTQ+-gewetensbezwaren		Gebruik om LGBTQ+-mensen te beschrijven die hun recht uitoefenen om militaire dienst te weigeren of deel te nemen aan het homohuwelijk op grond van vrijheid van gedachte, geweten en/of godsdienst	
homoit0000893	LHBTQ+-lobbyen		Inspanningen ondernomen door personen of groepen om wetgevende actie (of niet-actie), beleid of beslissingen van overheidsfunctionarissen ten gunste van LHBTQ+-personen, -gemeenschappen of -kwesties te beïnvloeden	
homoit0000919	LHBTQ+-petities		Schriftelijke verzoeken om politieke of sociale actie die zijn gericht aan overheidsfunctionarissen of openbare entiteiten en die door tal van mensen zijn ondertekend; gebruik in verwijzing naar petities die zijn opgesteld door of gericht zijn tot LHBTQ+-organisaties, -gemeenschappen en/of -zorgen.	
homoit0000935	LHBTQ+-zelfverdediging		Tegenmaatregelen genomen door een LHBTQ+-persoon om de eigen gezondheid of welzijn te beschermen tegen onheil.	
homoit0001065	Outing		Het onthullen van iemands seksuele oriëntatie of genderidentiteit zonder toestemming van die persoon.	
homoit0004330	Non-binair activisme		Directe actie en organisatie om politieke of sociale verandering en acceptatie voor non-binaire personen te bewerkstelligen.	
homoit0001150	Queer activisme		Directe actie en organisatie om politieke of maatschappelijke verandering en acceptatie voor queer personen te bewerkstelligen.	
homoit0001383	Transgender activisme		Directe actie en organisatie om politieke of maatschappelijke verandering en acceptatie voor transgender personen te bewerkstelligen.	
homoit0000827	LHBTQ+-boeken		Geschreven werken met LHBTQ+-personages of -thema's, of werken die bedoeld zijn om te worden gelezen door LHBTQ+-personen.	
homoit0000831	LHBTQ+-betwiste boeken		Boeken over LHBTQ+-personen en -kwesties of geschreven door LHBTQ+-auteurs die personen of organisaties hebben geprobeerd beperkingen op te leggen bij of te verwijderen uit schoolcurricula, bibliotheekcirculatie of verkoop.	
homoit0000836	LHBTQ+-clubs en organisaties	Clubs en organisaties (LHBTQ+)||LHBTQ+-clubs||LHBTQ+-organisaties||Organisaties (LHBTQ+)	Georganiseerde clubs en groepen die voornamelijk bestaan ​​uit LHBTQ+-personen.	
homoit0003838	Biseksuele organisaties		Groepen of clubs van biseksuele personen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0003837	Homo-organisaties		Groepen of clubs van homomannen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0003841	Intersekse organisaties		Groepen of clubs van intersekse personen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0003104	Leer en kinkclubs		Sociale clubs en andere soorten verenigingen in de leer-, kink- en verwante gemeenschappen.	
homoit0003836	Lesbische organisaties		Groepen of clubs van lesbische vrouwen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0000826	LHBTQ+-boekenclubs		Groepen mensen die regelmatig samenkomen om geschreven werken te lezen en te bespreken; gebruik om te verwijzen naar boekenclubs met voornamelijk LHBTQ+-lidmaatschap of boekenclubs gericht op boeken van LHBTQ+-auteurs of met LHBTQ+-personages en -thema's.	
homoit0000906	LHBTQ+-motorclubs		Georganiseerde groepen van LHBTQ+-personen rond gedeelde interesse in en activiteiten met motorfietsen.	
homoit0000856	LHBTQ+-ouderenorganisaties		Georganiseerde groepen die de behoeften en belangen dienen van oudere LHBTQ+-personen, meestal 60 jaar en ouder.	
homoit0000950	LHBTQ+-sportclubs		Georganiseerde groepen LHBTQ+-personen om te sporten; omvat professionele en amateursportclubs.	
homoit0000537	Homosportclubs		Groepen homomannen gevormd om te sporten; omvat professionele en amateursportclubs.	
homoit0000780	Lesbische sportclubs		Groepen lesbische vrouwen gevormd om te sporten; omvat professionele en amateursportclubs.	
homoit0000906	LHBTQ+-motorclubs		Georganiseerde groepen van LHBTQ+-personen rond gedeelde interesse in en activiteiten met motorfietsen.	
homoit0000951	LHBTQ+-studentenverenigingen	LHBTQ+-studentenorganisaties||Studentenclubs (LHBTQ+)||Studentenorganisaties (LHBTQ+)||Studentenverenigingen (LHBTQ+)	Georganiseerde clubs en groepen die hoofdzakelijk bestaan ​​uit LHBTQ+-studenten.	
homoit0003842	Non-binaire organisaties	Nonbinaire groepen||Nonbinaire organisaties	Groepen of clubs van non-binaire personen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0003840	Queer organisaties		Groepen of clubs van queer personen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0003839	Transgender organisaties	Trans organisaties||Transgender groepen	Groepen of clubs van transgender personen die zich bezighouden met een bepaalde interesse of activiteit.	
homoit0001755	LHBTQ+-cultureel erfgoedinstellingen	GLAM (LHBTQ+)||GLAMS (LHBTQ+)||LHBTQ+-GLAM||LHBTQ+-GLAMS	Een brede verzamelnaam voor galerieën, bibliotheken, archieven, musea en speciale collecties (GLAMS) die materialen bevatten die voornamelijk betrekking hebben op LHBTQ+-ers of bedoeld zijn voor gebruik door LHBTQ+-ers	
homoit0000066	LHBTQ+-archieven		Verzamelingen van dossiers en materialen met betrekking tot LHBTQ+-personen of LHBTQ+-gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0002759	Aseksuele archieven		Verzamelingen van dossiers en materialen met betrekking tot aseksuele personen of aseksuele gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0000128	Biseksuele archieven		Verzamelingen van dossiers en materialen met betrekking tot biseksuele personen of biseksuele gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0000469	Homo-archieven		Verzamelingen van dossiers en materialen met betrekking tot homomannen of homo-gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0002776	Intersekse archieven		Verzamelingen van documenten en materialen met betrekking tot intersekse personen of intersekse gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschaps- tot overheidsarchieven.	
homoit0000719	Lesbische archieven		Verzamelingen van dossiers en materialen met betrekking tot lesbische vrouwen of lesbische gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0001156	Queer archieven		Verzamelingen van dossiers en materialen met betrekking tot queer personen of queer gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0001389	Transgender archieven		Verzamelingen van dossiers en materialen met betrekking tot transgender personen of transgender gemeenschappen; kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschapsarchieven tot overheidsarchieven.	
homoit0003608	Zwarte queer archieven		Collecties van documenten en materialen met betrekking tot zwarte queer personen en gemeenschappen, of collecties van documenten en materialen met betrekking tot zwarte personen en gemeenschappen die zijn samengesteld, georganiseerd en gepresenteerd vanuit een queer perspectief. Kan een verscheidenheid aan organisaties en instellingen omvatten, van gemeenschaps- tot overheidsarchieven.	
homoit0000968	LHBTQ+-bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op LHBTQ+-personen of bedoeld is voor gebruik door LHBTQ+-personen.	
homoit0002794	Aseksuele bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op aseksuele personen of bedoeld is voor gebruik door aseksuele personen	
homoit0000156	Biseksuele bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op biseksuele personen of bedoeld is voor gebruik door biseksuele personen	
homoit0000501	Homobibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op homomannen of bedoeld is voor gebruik door homomannen.	
homoit0002748	Intersekse bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op intersekse personen of bedoeld is voor gebruik door intersekse personen.	
homoit0000749	Lesbische bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op lesbische vrouwen of bedoeld is voor gebruik door lesbische vrouwen.	
homoit0004425	Non-binaire bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op non-binaire personen of bedoeld is voor gebruik door Non-binaire personen.	
homoit0001182	Queer bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op queer personen of bedoeld is voor gebruik door queer personen.	
homoit0001418	Transgender bibliotheken		Bibliotheken met materiaal dat voornamelijk betrekking heeft op transgender personen of bedoeld is voor gebruik door transgender personen.	
homoit0001030	LHBTQ+-musea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot LHBTQ+-personen of LHBTQ+-geschiedenis.	
homoit0002799	Aseksuele musea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot aseksuele personen en aseksuele geschiedenis	
homoit0000163	Biseksuele musea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot biseksuele personen en biseksuele geschiedenis	
homoit0000511	Homomusea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot homomannen en homogeschiedenis	
homoit0002917	Intersekse musea		Instellingen die zich bezighouden met de opslag, tentoonstellen, conservering en behoud van materiaal met betrekking tot intersekse personen en intersekse geschiedenis.	
homoit0000754	Lesbische musea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot lesbische vrouwen en lesbische geschiedenis	
homoit0001188	Queer musea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot queerness, queer personen of queer-geschiedenis.	
homoit0001424	Transgender musea		Instellingen die zich toeleggen op de opslag, tentoonstelling, conservering en bewaring van materialen met betrekking tot transgender personen en transgendergeschiedenis	
